@relation MarketData

@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute class {HOLD,BUY,SELL}

@data
1.26304,1.227032,1.186351,1.179827,1.478199,HOLD
1.179057,1.292133,1.203696,1.270974,0.989191,HOLD
1.275416,1.389783,1.30603,1.362121,1.743889,HOLD
1.366472,1.455788,1.363267,1.481584,0.71204,HOLD
1.484048,1.599552,1.514166,1.591314,0.181007,HOLD
1.592784,1.549822,1.567067,1.542644,-0.044048,HOLD
1.542394,1.536259,1.552324,1.559457,0.433499,HOLD
1.55919,1.555247,1.592217,1.580695,1.045107,HOLD
1.563611,1.519984,1.522838,1.535564,-1.291923,HOLD
1.540626,1.548918,1.543652,1.554148,-1.105419,HOLD
1.55477,1.556151,1.580076,1.590429,-0.876891,HOLD
1.597204,1.575139,1.595686,1.566537,-0.704627,HOLD
1.568915,1.594126,1.613898,1.616092,-0.468805,HOLD
1.620189,1.581468,1.6165,1.603703,-0.944269,HOLD
1.60516,1.597743,1.583545,1.546183,-0.894256,HOLD
1.551234,1.574235,1.587014,1.611667,-0.966149,HOLD
1.611348,1.576043,1.614765,1.577156,-0.694555,HOLD
1.587479,1.583276,1.518502,1.504592,-0.085031,HOLD
1.503496,1.463926,1.235784,1.270089,1.693183,HOLD
1.270112,1.243307,1.175945,1.288672,0.983634,HOLD
1.287793,1.392496,1.318171,1.31168,-0.078432,HOLD
1.310778,1.301174,1.332047,1.331148,-0.312517,HOLD
1.332878,1.451267,1.323375,1.438223,0.24248,HOLD
1.438078,1.536259,1.455194,1.562997,0.494278,HOLD
1.563611,1.614018,1.510697,1.63733,1.483062,HOLD
1.639637,1.670077,1.496821,1.486894,2.380851,HOLD
1.489352,1.518176,1.470804,1.457692,0.731142,HOLD
1.457527,1.413292,1.311233,1.290442,0.72871,HOLD
1.288677,1.295749,1.312968,1.336458,-0.529584,HOLD
1.337299,1.333725,1.371072,1.325839,-0.499715,HOLD
1.329342,1.324683,1.368471,1.363005,-0.259726,HOLD
1.363819,1.418717,1.394488,1.450612,-0.471584,HOLD
1.461063,1.46483,1.429177,1.412561,-1.292965,HOLD
1.402717,1.398825,1.424841,1.409906,-1.205791,HOLD
1.413325,1.410579,1.446522,1.42495,-1.024497,HOLD
1.425702,1.378933,1.379745,1.329379,-0.347942,HOLD
1.328458,1.401538,1.366736,1.375394,-0.239235,HOLD
1.374428,1.326491,1.349392,1.366545,-0.593836,HOLD
1.367356,1.395208,1.380612,1.42672,-0.583764,HOLD
1.42747,1.442225,1.462999,1.470081,-0.679968,HOLD
1.47786,1.525409,1.513299,1.469196,-0.351763,HOLD
1.474323,1.641143,1.482946,1.562997,0.273738,HOLD
1.563611,1.61221,1.493352,1.501053,0.780459,HOLD
1.506149,1.695394,1.521104,1.701044,0.194552,HOLD
1.698867,1.773153,1.677206,1.738211,0.106336,HOLD
1.738649,1.758686,1.680675,1.63556,-0.156923,HOLD
1.636101,1.654706,1.635579,1.678036,0.272001,HOLD
1.680303,1.727944,1.707559,1.679806,0.804771,HOLD
1.680303,1.773153,1.711028,1.728477,0.986065,HOLD
1.724504,1.684544,1.539316,1.555918,2.230814,HOLD
1.556538,1.517272,1.492485,1.460346,0.764483,HOLD
1.461947,1.50823,1.507228,1.472735,0.04,HOLD
1.473439,1.470255,1.498556,1.470965,-0.413931,HOLD
1.473439,1.474776,1.479477,1.431144,-0.396565,HOLD
1.432774,1.416004,1.434381,1.427604,-0.19339,HOLD
1.429238,1.416909,1.455194,1.432029,-0.129139,HOLD
1.476976,1.452171,1.466468,1.447073,-1.35166,HOLD
1.44073,1.394304,1.424841,1.380704,-1.288103,HOLD
1.374428,1.357233,1.368471,1.320529,-1.059922,HOLD
1.328458,1.337341,1.351993,1.31345,-0.337523,HOLD
1.310778,1.313833,1.338985,1.347077,0.064312,HOLD
1.344371,1.338246,1.338985,1.308141,-0.475751,HOLD
1.307241,1.310216,1.335516,1.341767,-0.590363,HOLD
1.346139,1.310216,1.338985,1.338228,-0.754986,HOLD
1.339067,1.305695,1.233182,1.240887,-0.503883,HOLD
1.237403,1.236074,1.182883,1.279823,0.221294,HOLD
1.282489,1.391592,1.244456,1.396632,0.646746,HOLD
1.395645,1.545301,1.444787,1.564767,0.324445,HOLD
1.560959,1.745123,1.578341,1.751484,0.416828,HOLD
1.751025,1.826499,1.72924,1.807234,-0.237151,HOLD
1.806719,1.844582,1.789079,1.761219,0.609584,HOLD
1.761634,1.80932,1.751788,1.840861,0.929454,HOLD
1.844733,1.857241,1.783009,1.838206,0.874927,HOLD
1.83766,1.914204,1.803822,1.796615,1.316007,HOLD
1.798763,1.791236,1.613898,1.596624,0.841238,HOLD
1.598972,1.595935,1.602624,1.610782,-0.026683,HOLD
1.611348,1.56881,1.498556,1.552378,0.331044,HOLD
1.551234,1.529026,1.549723,1.508132,0.049377,HOLD
1.508801,1.494667,1.507228,1.5276,0.540123,HOLD
1.524713,1.564289,1.567067,1.594854,0.24769,HOLD
1.598972,1.622156,1.633844,1.624056,-1.336031,HOLD
1.623725,1.581468,1.595686,1.570076,-0.990113,HOLD
1.572451,1.55796,1.571404,1.565652,-0.721992,HOLD
1.571567,1.548918,1.567935,1.58512,-0.099617,HOLD
1.581291,1.653802,1.619969,1.68954,-0.438242,HOLD
1.690911,1.662844,1.685878,1.670957,-0.404206,HOLD
1.671462,1.679119,1.696285,1.677151,-0.214576,HOLD
1.674999,1.651089,1.662463,1.649719,-0.699417,HOLD
1.65113,1.711669,1.68241,1.74706,-0.110037,HOLD
1.752793,1.847295,1.762195,1.832012,-0.107953,HOLD
1.830588,1.9133,1.3121,1.513441,2.609379,HOLD
1.513221,1.782194,1.503759,1.713433,1.187851,HOLD
1.713896,1.700819,1.587881,1.612552,0.234145,HOLD
1.612232,1.706244,1.548855,1.704584,0.497056,HOLD
1.708592,1.69449,1.649455,1.608128,0.560961,HOLD
1.611348,1.751453,1.574872,1.770068,1.96825,HOLD
1.76959,1.785811,1.630375,1.778917,1.960609,HOLD
1.777546,1.892504,1.788212,1.798385,2.648972,HOLD
1.798763,1.891599,1.798619,1.906345,1.179862,HOLD
1.907499,1.897929,1.812495,1.84794,0.112935,HOLD
1.844733,1.818361,1.751788,1.770953,0.177534,HOLD
1.77401,1.769536,1.763062,1.764758,-0.336828,HOLD
1.76517,1.749644,1.739647,1.716973,-0.010012,HOLD
1.7192,1.751453,1.753523,1.786881,1.371229,HOLD
1.814676,1.79847,1.774336,1.755024,-1.334989,HOLD
1.766938,1.74874,1.789947,1.754139,-0.671285,HOLD
1.754561,1.760494,1.781274,1.768298,-1.031443,HOLD
1.764286,1.802086,1.767399,1.810774,-0.096144,HOLD
1.811139,1.814745,1.784743,1.761219,0.099042,HOLD
1.761634,1.731561,1.718833,1.697504,0.164336,HOLD
1.699751,1.695394,1.71363,1.730246,-0.479919,HOLD
1.731577,1.772249,1.765664,1.789536,-0.342385,HOLD
1.787271,1.856337,1.817698,1.845286,0.861729,HOLD
1.846501,1.836445,1.574872,1.663878,2.893824,HOLD
1.662622,1.64476,1.268739,1.397517,1.913028,HOLD
1.395645,1.44765,1.361533,1.36566,0.646051,HOLD
1.362051,1.366275,1.330312,1.283363,0.052156,HOLD
1.284257,1.336437,1.297357,1.319644,0.106683,HOLD
1.319618,1.3934,1.34679,1.361236,0.474481,HOLD
1.358515,1.348191,1.267004,1.224958,2.23915,HOLD
1.225026,1.250541,1.085752,1.122308,2.042574,HOLD
1.118943,1.298462,1.147326,1.212569,2.06758,HOLD
1.215302,1.239691,1.231448,1.177173,1.096161,HOLD
1.179057,1.127573,1.085752,1.072752,0.378277,HOLD
1.073857,1.043485,0.971277,0.944439,0.174755,HOLD
0.944788,0.895201,0.858537,0.902848,-0.380242,HOLD
0.905891,0.859938,0.894093,0.840904,-0.291678,HOLD
0.840473,0.789413,0.806503,0.796658,0.777333,HOLD
0.803343,0.810209,0.86374,0.846213,-1.409313,HOLD
0.858153,0.845471,0.858537,0.87807,-0.989419,HOLD
0.87937,0.932272,0.915774,0.978951,-0.669549,HOLD
0.987222,0.972056,0.953933,0.953288,0.142108,HOLD
0.954513,0.937697,0.964339,0.947094,0.275822,HOLD
0.94302,0.91238,0.901899,0.964792,0.718638,HOLD
0.966889,1.010935,1.009436,1.058594,-0.435464,HOLD
1.056176,1.024498,1.063204,1.021427,-0.626135,HOLD
1.022583,1.01636,1.012905,1.047975,0.265402,HOLD
1.050872,1.035348,1.01117,1.032931,-0.163869,HOLD
1.029656,1.239691,1.016374,1.25593,0.3689,HOLD
1.26304,1.461213,1.308632,1.478045,0.508865,HOLD
1.476976,1.431375,1.329445,1.3692,0.514769,HOLD
1.370892,1.462117,1.377143,1.495743,0.031317,HOLD
1.50438,1.513655,1.279146,1.276283,0.399116,HOLD
1.274532,1.3283,1.280013,1.265664,0.464757,HOLD
1.265692,1.335533,1.22451,1.341767,1.285097,HOLD
1.345255,1.455788,1.29042,1.456807,3.306772,HOLD
1.455759,1.530834,1.449991,1.455922,2.208239,HOLD
1.454875,1.47568,1.474273,1.481584,1.198964,HOLD
1.480512,1.446746,1.449991,1.42318,0.279642,HOLD
1.425702,1.534451,1.463866,1.547068,2.941058,HOLD
1.54593,1.536259,1.493352,1.470965,1.251755,HOLD
1.471671,1.431375,1.473406,1.42672,0.45017,HOLD
1.420397,1.45398,1.451725,1.42672,-1.265181,HOLD
1.431006,1.407867,1.430912,1.393093,-1.04464,HOLD
1.395645,1.36085,1.333781,1.406366,-0.636207,HOLD
1.406253,1.444034,1.448256,1.405482,0.731836,HOLD
1.407137,1.433184,1.443053,1.42672,0.206013,HOLD
1.423934,1.452171,1.437849,1.470965,0.166073,HOLD
1.473439,1.501901,1.515033,1.476275,-0.123582,HOLD
1.471671,1.514559,1.503759,1.515211,-0.233331,HOLD
1.515873,1.512751,1.444787,1.415216,0.181701,HOLD
1.42305,1.63391,1.449991,1.497513,0.615141,HOLD
1.497308,1.521793,1.300826,1.397517,1.278498,HOLD
1.399181,1.368083,1.237518,1.235577,1.058305,HOLD
1.237403,1.210757,1.143857,1.157704,1.030173,HOLD
1.158724,1.149273,1.099628,1.168323,0.608889,HOLD
1.165796,1.161932,1.138654,1.166554,0.866591,HOLD
1.167564,1.284899,1.212369,1.268319,0.830124,HOLD
1.268344,1.225224,0.663409,0.844444,2.992806,HOLD
